N (new),Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),CaCO3 (%),Oxygen (umol/L),Sed Rate (g/cm2/y),Code,Image Link,Filename,N,Label
2595,Modern IODP,339,U1385,D,37.57130667,-10.57130667,2583.8,26.516,247.7234039,0.073993824,339-U1385-D,13176841,339U1385D1.png,3103,8
3281,Modern IODP,339,U1385,E,37.57130833,-10.57130833,2588.7,26.516,247.7234039,0.073993824,339-U1385-E,13177741,339U1385E1.png,3104,8
2091,Modern IODP,339,U1386,A,36.82814167,-7.828141667,560.45,33.182,192.0148926,0.129986688,339-U1386-A,13178261,339U1386A1.png,3105,8
3080,Modern IODP,339,U1386,B,36.82813333,-7.828133333,561.9,33.182,192.0148926,0.129986688,339-U1386-B,13180181,339U1386B1.png,3106,0
968,Modern IODP,339,U1386,C,36.827955,-7.827955,561.85,33.182,192.0148926,0.129986688,339-U1386-C,,,3107,
1274,Modern IODP,339,U1387,A,36.80541,-7.80541,558.69,33.84,192.0148926,0.129986688,339-U1387-A,13183461,339U1387A1.png,3108,0
2444,Modern IODP,339,U1387,B,36.80541,-7.80541,558.18,33.84,192.0148926,0.129986688,339-U1387-B,13184581,339U1387B1.png,3109,0
183,Modern IODP,339,U1387,C,36.80523167,-7.805231667,558.41,33.84,192.0148926,0.129986688,339-U1387-C,13372461,339U1387C1.png,3110,0
1896,Modern IODP,339,U1388,A,36.26896333,-6.268963333,663.65,30.074,182.6250763,0.200149417,339-U1388-A,13188301,339U1388A1.png,3111,0
1443,Modern IODP,339,U1388,B,36.26897167,-6.268971667,658.46,30.074,182.6250763,0.200149417,339-U1388-B,,,3112,
1766,Modern IODP,339,U1388,C,36.26915833,-6.269158333,662.51,30.074,182.6250763,0.200149417,339-U1388-C,,,3113,
456,Modern IODP,339,U1389,A,36.425305,-7.425305,644.68,28.366,186.2077332,0.141013876,339-U1389-A,13188801,339U1389A1.png,3114,0
2841,Modern IODP,339,U1389,B,36.42533167,-7.425331667,643.98,28.366,186.2077332,0.141013876,339-U1389-B,13189581,339U1389B1.png,3115,0
929,Modern IODP,339,U1389,C,36.42533167,-7.425331667,642.95,28.366,186.2077332,0.141013876,339-U1389-C,13189961,339U1389C1.png,3116,0
934,Modern IODP,339,U1389,D,36.42515333,-7.425153333,,28.366,,0.141013876,339-U1389-D,13190761,339U1389D1.png,3117,0
1795,Modern IODP,339,U1389,E,36.42514,-7.42514,643.45,28.366,186.2077332,0.141013876,339-U1389-E,,,3118,
3064,Modern IODP,339,U1390,A,36.31731167,-7.317311667,993.44,25.307,178.5821991,0.143307954,339-U1390-A,13192521,339U1390A1.png,3119,8
2473,Modern IODP,339,U1390,B,36.3191,-7.3191,990.74,25.307,178.5821991,0.143307954,339-U1390-B,13193921,339U1390B1.png,3120,0
3637,Modern IODP,339,U1390,C,36.31911,-7.31911,992.44,25.307,178.5821991,0.143307954,339-U1390-C,13250181,339U1390C1.png,3121,0
66,Modern IODP,339,U1391,A,,,1073.68,27.299,,,339-U1391-A,13344061,339U1391A1.png,3122,8
2164,Modern IODP,339,U1391,B,37.35881333,-9.358813333,1073.28,27.299,183.2090302,0.087367691,339-U1391-B,13887161,339U1391B1.png,3123,0
1032,Modern IODP,339,U1391,C,37.35881,-9.35881,1073.28,27.299,183.2090302,0.087367691,339-U1391-C,,,3124,
2755,Modern IODP,340,U1393,A,16.71886,-62.71886,925.94,0.267,157.709198,0.096883163,340-U1393-A,14264661,340U1393A1.png,3125,9
1091,Modern IODP,340,U1394,A,16.64043167,-62.64043167,,74.022,,0.097661845,340-U1394-A,14066761,340U1394A1.png,3126,72456
255,Modern IODP,340,U1394,B,16.640625,-62.640625,1114.16,74.022,191.7775726,0.097661845,340-U1394-B,14067941,340U1394B1.png,3127,734
533,Modern IODP,340,U1395,A,16.49331333,-61.49331333,1200.95,,205.4289398,0.098156139,340-U1395-A,14087141,340U1395A1.png,3128,84
1382,Modern IODP,340,U1395,B,16.49330833,-61.49330833,1200.18,,205.4289398,0.098156139,340-U1395-B,14229121,340U1395B1.png,3129,846
2673,Modern IODP,340,U1396,A,16.50806833,-62.50806833,787.45,58.731,135.5865021,0.098865643,340-U1396-A,14300061,340U1396A1.png,3130,0
1931,Modern IODP,340,U1396,B,16.50807833,-62.50807833,787.45,58.731,135.5865021,0.098865643,340-U1396-B,,,3131,
1563,Modern IODP,340,U1396,C,16.50788167,-62.50788167,786.65,58.731,135.5865021,0.098865643,340-U1396-C,14376461,340U1396C1.png,3132,8
2623,Modern IODP,340,U1397,A,14.90680167,-61.90680167,2482.24,,218.9914703,0.086093403,340-U1397-A,14495741,340U1397A1.png,3133,9
861,Modern IODP,340,U1397,B,14.90679167,-61.90679167,2481.41,,218.9914703,0.086093403,340-U1397-B,14574281,340U1397B1.png,3134,72456
207,Modern IODP,340,U1398,A,14.27830667,-61.27830667,2935.3,14.133,232.5117798,0.081134908,340-U1398-A,14725761,340U1398A1.png,3135,7
3141,Modern IODP,340,U1398,B,14.27831167,-61.27831167,2935.08,14.133,232.5117798,0.081134908,340-U1398-B,14749481,340U1398B1.png,3136,8
212,Modern IODP,340,U1399,A,14.387365,-61.387365,2900.84,30.224,232.5117798,0.08219447,340-U1399-A,14879201,340U1399A1.png,3137,7
961,Modern IODP,340,U1399,B,14.38939833,-61.38939833,2900.22,30.224,232.5117798,0.08219447,340-U1399-B,15021381,340U1399B1.png,3138,8246
993,Modern IODP,340,U1399,C,14.387655,-61.387655,2900.81,30.224,232.5117798,0.08219447,340-U1399-C,,,3139,
1201,Modern IODP,340,U1400,A,14.54305167,-61.54305167,2744.35,10.583,222.268692,0.083289795,340-U1400-A,15164061,340U1400A1.png,3140,0
2464,Modern IODP,340,U1400,B,14.536705,-61.536705,2743.05,10.583,222.268692,0.082739316,340-U1400-B,15205421,340U1400B1.png,3141,82
2995,Modern IODP,340,U1400,C,14.53655833,-61.53655833,2743.03,10.583,222.268692,0.082739316,340-U1400-C,,,3142,
1423,Modern IODP,340,U1401,A,14.65165167,-61.65165167,2596.73,,221.0256958,0.083858468,340-U1401-A,15569101,340U1401A1.png,3143,46
705,Modern IODP,340,U1401,B,14.650395,-61.650395,2606.22,,222.6772614,0.083858468,340-U1401-B,15569321,340U1401B1.png,3144,0
3411,Modern IODP,340,U1401,C,14.65290667,-61.65290667,2578.82,,221.0256958,0.083858468,340-U1401-C,15569381,340U1401C1.png,3145,0
1101,Modern IODP,340,U1401,D,14.649105,-61.649105,2618.61,,222.6772614,0.083858468,340-U1401-D,15569441,340U1401D1.png,3146,0
499,Modern IODP,340T,U1392,A,30.16865828,-42.16865828,1644.55,,243.4483643,0.047473334,340T-U1392-A,,,3147,
3327,Modern IODP,341,U1417,A,56.95999333,-147.9599933,4187.7,0.167,146.4064484,0.076560646,341-U1417-A,21205521,341U1417A1.png,3148,856
2867,Modern IODP,341,U1417,B,56.95999833,-147.9599983,4189.81,0.167,146.4064484,0.076560646,341-U1417-B,21312161,341U1417B1.png,3149,8236
1712,Modern IODP,341,U1417,C,56.95981333,-147.9598133,4188.08,0.167,146.4064484,0.076560646,341-U1417-C,,,3150,
2923,Modern IODP,341,U1417,D,56.95982667,-147.9598267,4187.08,0.167,146.4064484,0.076560646,341-U1417-D,21491451,341U1417D1.png,3151,8256
2925,Modern IODP,341,U1417,E,56.95981333,-147.9598133,4188.56,0.167,146.4064484,0.076560646,341-U1417-E,,,3152,
2780,Modern IODP,341,U1418,A,58.776825,-144.776825,3668.17,0.125,138.3174133,0.089958526,341-U1418-A,21681331,341U1418A1.png,3153,0
1742,Modern IODP,341,U1418,B,58.77683333,-144.7768333,3667.48,0.125,138.3174133,0.089958526,341-U1418-B,21681681,341U1418B1.png,3154,8
87,Modern IODP,341,U1418,C,58.77665167,-144.7766517,3665.98,0.125,138.3174133,0.089958526,341-U1418-C,21743811,341U1418C1.png,3155,8
1200,Modern IODP,341,U1418,D,58.776655,-144.776655,3666.47,0.125,138.3174133,0.089958526,341-U1418-D,,,3156,
2657,Modern IODP,341,U1418,E,58.77648333,-144.7764833,,0.125,,0.089958526,341-U1418-E,,,3157,
2952,Modern IODP,341,U1418,F,58.77647167,-144.7764717,3666.98,0.125,138.3174133,0.089958526,341-U1418-F,,,3158,
2016,Modern IODP,341,U1419,A,59.53216167,-144.5321617,687.38,1.533,21.6900444,0.098591164,341-U1419-A,22197751,341U1419A1.png,3159,0
908,Modern IODP,341,U1419,B,59.53218167,-144.5321817,,1.533,,0.098591164,341-U1419-B,22198041,341U1419B1.png,3160,0
1631,Modern IODP,341,U1419,C,59.53200667,-144.5320067,,1.533,,0.098591164,341-U1419-C,,,3161,
3184,Modern IODP,341,U1419,D,59.532,-144.532,687.49,1.533,21.6900444,0.098591164,341-U1419-D,,,3162,
389,Modern IODP,341,U1419,E,59.53218333,-144.5321833,685.48,1.533,21.6900444,0.098591164,341-U1419-E,,,3163,
1442,Modern IODP,341,U1420,A,59.68899833,-143.6889983,248.2,,105.2347946,0.088796087,341-U1420-A,,,3164,
2310,Modern IODP,341,U1421,A,59.50733167,-143.5073317,718.47,2.85,22.78835106,0.0847179,341-U1421-A,22315121,341U1421A1.png,3165,0
151,Modern IODP,341,U1421,B,59.50714,-143.50714,722.59,2.85,22.78835106,0.0847179,341-U1421-B,22340851,341U1421B1.png,3166,0
3092,Modern IODP,341,U1421,C,59.50716333,-143.5071633,721.69,2.85,22.78835106,0.0847179,341-U1421-C,22340861,341U1421C1.png,3167,0
1738,Modern IODP,341S,U1416,A,48.669705,-126.669705,1260.83,,22.87304688,0.054867037,341S-U1416-A,,,3168,
337,Modern IODP,341S,U1416,B,48.67005333,-126.6700533,1260.83,,22.87304688,0.054867037,341S-U1416-B,,,3169,
574,Modern IODP,341S,U858,G,,-128.45598,2416.84,,,,341S-U858-G,,,3170,
2349,Modern IODP,342,U1402,A,39.22530333,-72.22530333,638.59,2.525,220.8502808,0.096613266,342-U1402-A,,,3171,
1296,Modern IODP,342,U1402,B,39.225305,-72.225305,639.11,2.525,220.8502808,0.096613266,342-U1402-B,15620761,342U1402B1.png,3172,0
2853,Modern IODP,342,U1403,A,39.94332833,-51.94332833,4944.27,34.524,267.2607422,0.072806463,342-U1403-A,15658961,342U1403A1.png,3173,0
1476,Modern IODP,342,U1403,B,39.94332167,-51.94332167,4948.67,34.524,267.2607422,0.072806463,342-U1403-B,15802401,342U1403B1.png,3174,0
1648,Modern IODP,342,U1404,A,40.01332833,-51.01332833,4742.26,3.608,267.8596497,0.073828146,342-U1404-A,15979201,342U1404A1.png,3175,0
1857,Modern IODP,342,U1404,B,40.01333167,-51.01333167,4747.56,3.608,267.8596497,0.073828146,342-U1404-B,16131641,342U1404B1.png,3176,0
1743,Modern IODP,342,U1404,C,40.01315,-51.01315,4747.54,3.608,267.8596497,0.073828146,342-U1404-C,,,3177,
2950,Modern IODP,342,U1405,A,40.138335,-51.138335,4285.76,42.757,269.1686096,0.076170363,342-U1405-A,16368201,342U1405A1.png,3178,0
1553,Modern IODP,342,U1405,B,40.138325,-51.138325,4284.48,42.757,269.1686096,0.076170363,342-U1405-B,16539661,342U1405B1.png,3179,6
3746,Modern IODP,342,U1405,C,40.13815,-51.13815,4287.28,42.757,269.1686096,0.076170363,342-U1405-C,16682701,342U1405C1.png,3180,0
3044,Modern IODP,342,U1406,A,40.34998667,-51.34998667,3814.79,58.531,269.5406799,0.078628786,342-U1406-A,16861921,342U1406A1.png,3181,0
2585,Modern IODP,342,U1406,B,40.34999167,-51.34999167,3813.66,58.531,269.5406799,0.078628786,342-U1406-B,17019041,342U1406B1.png,3182,0
1763,Modern IODP,342,U1406,C,40.34982,-51.34982,3813.04,58.531,269.5406799,0.078628786,342-U1406-C,17206681,342U1406C1.png,3183,725
3208,Modern IODP,342,U1407,A,41.42498833,-49.42498833,3073.13,35.215,273.8772888,0.088701442,342-U1407-A,17341061,342U1407A1.png,3184,0
1063,Modern IODP,342,U1407,B,41.42498333,-49.42498333,3073.47,35.215,273.8772888,0.088701442,342-U1407-B,17485961,342U1407B1.png,3185,724
1052,Modern IODP,342,U1407,C,41.425,-49.425,3075.16,35.215,273.8772888,0.088701442,342-U1407-C,17687601,342U1407C1.png,3186,75
2424,Modern IODP,342,U1408,A,41.43830833,-49.43830833,3021.56,32.882,273.8772888,0.088701442,342-U1408-A,17790641,342U1408A1.png,3187,8
2884,Modern IODP,342,U1408,B,41.438315,-49.438315,3022.11,32.882,273.8772888,0.088701442,342-U1408-B,18033541,342U1408B1.png,3188,0
3726,Modern IODP,342,U1408,C,41.43813,-49.43813,3022.49,32.882,273.8772888,0.088701442,342-U1408-C,18142681,342U1408C1.png,3189,0
1901,Modern IODP,342,U1409,A,41.295835,-49.295835,3503.2,27.532,271.7313538,0.087697536,342-U1409-A,18223861,342U1409A1.png,3190,9
3081,Modern IODP,342,U1409,B,41.29582167,-49.29582167,3500.97,27.532,271.7313538,0.087697536,342-U1409-B,18413161,342U1409B1.png,3191,824
1336,Modern IODP,342,U1409,C,41.29565333,-49.29565333,3500.45,27.532,271.7313538,0.087697536,342-U1409-C,18510541,342U1409C1.png,3192,856
2746,Modern IODP,342,U1410,A,41.32831167,-49.32831167,3387.25,47.981,274.3627319,0.087697536,342-U1410-A,18574381,342U1410A1.png,3193,86
1389,Modern IODP,342,U1410,B,41.32832167,-49.32832167,3386.92,47.981,274.3627319,0.087697536,342-U1410-B,18772001,342U1410B1.png,3194,8
84,Modern IODP,342,U1410,C,41.32814167,-49.32814167,3386.92,47.981,274.3627319,0.087697536,342-U1410-C,18940521,342U1410C1.png,3195,856
2962,Modern IODP,342,U1411,A,41.61832,-48.61832,3298.82,,277.0213928,0.088467091,342-U1411-A,19075561,342U1411A1.png,3196,0
814,Modern IODP,342,U1411,B,41.61832167,-48.61832167,3298.79,,277.0213928,0.088467091,342-U1411-B,19116361,342U1411B1.png,3197,9
2516,Modern IODP,342,U1411,C,41.61815,-48.61815,3300.18,,276.5395813,0.088467091,342-U1411-C,19236041,342U1411C1.png,3198,8
2787,Modern IODP,344,U1380,B,8.59992,-84.59992,502.73,,7.098813057,0.055137768,344-U1380-B,,,3199,
3738,Modern IODP,344,U1380,C,8.599798333,-84.59979833,502.73,,7.098813057,0.055137768,344-U1380-C,,,3200,
3571,Modern IODP,344,U1381,C,8.428378333,-84.42837833,2064.56,11.35,97.09566498,0.054599941,344-U1381-C,20178571,344U1381C1.png,3201,0
819,Modern IODP,344,U1412,A,8.488823333,-84.48882333,1920.66,4.533,93.14097595,0.054854546,344-U1412-A,20387871,344U1412A1.png,3202,0
2385,Modern IODP,344,U1412,B,8.485998333,-84.48599833,1964.94,4.533,94.75911713,0.054854546,344-U1412-B,20388121,344U1412B1.png,3203,0
645,Modern IODP,344,U1412,C,8.486166667,-84.48616667,1964.95,4.533,94.75911713,0.054854546,344-U1412-C,,,3204,
2301,Modern IODP,344,U1412,D,8.48567,-84.48567,1972.95,4.533,94.75911713,0.054854546,344-U1412-D,,,3205,
225,Modern IODP,344,U1413,A,8.740988333,-84.74098833,539.91,10.091,7.142940521,0.055937894,344-U1413-A,20573701,344U1413A1.png,3206,0
172,Modern IODP,344,U1413,B,8.740988333,-84.74098833,540.37,10.091,7.142940521,0.055937894,344-U1413-B,20573961,344U1413B1.png,3207,46
3067,Modern IODP,344,U1413,C,8.740803333,-84.74080333,540.37,10.091,7.142940521,0.055937894,344-U1413-C,,,3208,
16,Modern IODP,344,U1414,A,8.50384,-84.50384,2458.55,2.783,108.9318848,0.054854546,344-U1414-A,20743981,344U1414A1.png,3209,0
1998,Modern IODP,345,U1415,A,2.252928333,-101.2529283,4837.34,,,0.037356026,345-U1415-A,,,3210,
2136,Modern IODP,345,U1415,B,2.252258333,-101.2522583,4845.14,,,0.037356026,345-U1415-B,,,3211,
962,Modern IODP,345,U1415,C,2.252248333,-101.2522483,4845.14,,,0.037356026,345-U1415-C,,,3212,
2293,Modern IODP,345,U1415,D,2.252395,-101.252395,4839.63,,,0.037356026,345-U1415-D,,,3213,
1629,Modern IODP,345,U1415,E,2.252435,-101.252435,4839.62,,,0.037356026,345-U1415-E,20829791,345U1415E1.png,3214,9
924,Modern IODP,345,U1415,F,2.252323333,-101.2523233,4845.82,,,0.037356026,345-U1415-F,,,3215,
140,Modern IODP,345,U1415,G,2.252316667,-101.2523167,4845.81,,,0.037356026,345-U1415-G,20829811,345U1415G1.png,3216,9
71,Modern IODP,345,U1415,H,2.252195,-101.252195,4846.42,,,0.037356026,345-U1415-H,20829821,345U1415H1.png,3217,9
359,Modern IODP,345,U1415,I,2.252578333,-101.2525783,4841.8,,,0.037356026,345-U1415-I,20832851,345U1415I1.png,3218,9
3778,Modern IODP,345,U1415,J,2.252673333,-101.2526733,4838.79,,,0.037356026,345-U1415-J,,,3219,
154,Modern IODP,345,U1415,K,2.255511667,-101.2555117,4687.11,,,0.037356026,345-U1415-K,,,3220,
3760,Modern IODP,345,U1415,L,2.2555,-101.2555,4674.7,,,0.037356026,345-U1415-L,,,3221,
2460,Modern IODP,345,U1415,M,2.255506667,-101.2555067,4674.7,,,0.037356026,345-U1415-M,,,3222,
945,Modern IODP,345,U1415,N,2.255506667,-101.2555067,4675.21,,,0.037356026,345-U1415-N,20952981,345U1415N1.png,3223,9
3227,Modern IODP,345,U1415,O,2.252526667,-101.2525267,4849.67,,,0.037356026,345-U1415-O,,,3224,
3302,Modern IODP,345,U1415,P,2.252476667,-101.2524767,4852.67,,,0.037356026,345-U1415-P,,,3225,
2842,Modern IODP,346,U1422,A,43.766505,138.766505,,,,0.12725316,346-U1422-A,22871041,346U1422A1.png,3226,46
1622,Modern IODP,346,U1422,B,43.766635,138.766635,,,,0.12725316,346-U1422-B,22857661,346U1422B1.png,3227,46
58,Modern IODP,346,U1422,C,43.76636,138.76636,3428.96,,219.0265656,0.12725316,346-U1422-C,22860371,346U1422C1.png,3228,82456
1428,Modern IODP,346,U1422,D,43.76649833,138.7664983,3428.46,,219.0265656,0.12725316,346-U1422-D,23398811,346U1422D1.png,3229,846
3236,Modern IODP,346,U1422,E,43.76649333,138.7664933,3428.66,,219.0265656,0.12725316,346-U1422-E,22870731,346U1422E1.png,3230,0
2959,Modern IODP,346,U1423,A,41.69915667,139.6991567,1785.25,1.142,227.2090149,0.117360778,346-U1423-A,22671721,346U1423A1.png,3231,46
2343,Modern IODP,346,U1423,B,41.69929167,139.6992917,1785.44,1.142,227.2090149,0.117360778,346-U1423-B,22672261,346U1423B1.png,3232,456
2609,Modern IODP,346,U1423,C,41.699185,139.699185,1785.22,1.142,227.2090149,0.117360778,346-U1423-C,,,3233,
1966,Modern IODP,346,U1424,A,40.19000167,138.1900017,2807.32,0.3,217.3479767,0.100735635,346-U1424-A,22726731,346U1424A1.png,3234,86
930,Modern IODP,346,U1424,B,40.19012667,138.1901267,2808.4,0.3,217.3479767,0.100735635,346-U1424-B,22779831,346U1424B1.png,3235,846
3419,Modern IODP,346,U1424,C,40.18985667,138.1898567,2807.19,0.3,217.3479767,0.100735635,346-U1424-C,,,3236,
2889,Modern IODP,346,U1425,A,39.49066,134.49066,1912.99,4.175,220.0499725,0.109369949,346-U1425-A,,,3237,
2252,Modern IODP,346,U1425,B,39.49079333,134.4907933,1907.69,4.175,220.0499725,0.109369949,346-U1425-B,22840851,346U1425B1.png,3238,0
2680,Modern IODP,346,U1425,C,39.49051833,134.4905183,1907.48,4.175,220.0499725,0.109369949,346-U1425-C,,,3239,
1378,Modern IODP,346,U1425,D,39.49065333,134.4906533,1908.18,4.175,220.0499725,0.109369949,346-U1425-D,23126171,346U1425D1.png,3240,46
2728,Modern IODP,346,U1425,E,39.49065333,134.4906533,1908.6,4.175,220.0499725,0.109369949,346-U1425-E,24313351,346U1425E1.png,3241,46
3116,Modern IODP,346,U1426,A,37.03332667,134.0333267,902.98,3.083,220.8594208,0.175391853,346-U1426-A,23503711,346U1426A1.png,3242,0
673,Modern IODP,346,U1426,B,37.03348,134.03348,902.24,3.083,220.8594208,0.175391853,346-U1426-B,23288851,346U1426B1.png,3243,0
3390,Modern IODP,346,U1426,C,37.03318667,134.0331867,902.94,3.083,220.8594208,0.175391853,346-U1426-C,23420891,346U1426C1.png,3244,0
2001,Modern IODP,346,U1426,D,37.03332667,134.0333267,902.64,3.083,220.8594208,0.175391853,346-U1426-D,23411171,346U1426D1.png,3245,0
3531,Modern IODP,346,U1427,A,35.96533333,134.9653333,339.36,4.55,233.7961426,0.182320997,346-U1427-A,23476971,346U1427A1.png,3246,0
2578,Modern IODP,346,U1427,B,35.96546,134.96546,325.58,4.55,233.7961426,0.182320997,346-U1427-B,23701731,346U1427B1.png,3247,0
2502,Modern IODP,346,U1427,C,35.96518167,134.9651817,325.89,4.55,233.7961426,0.182320997,346-U1427-C,24269811,346U1427C1.png,3248,0
1001,Modern IODP,346,U1428,A,31.67731833,129.6773183,723.86,24.024,89.59754181,0.39827764,346-U1428-A,23749731,346U1428A1.png,3249,0
944,Modern IODP,346,U1428,B,31.67747167,129.6774717,724.1,24.024,89.59754181,0.39827764,346-U1428-B,23985911,346U1428B1.png,3250,0
1746,Modern IODP,346,U1429,A,31.61731333,128.6173133,732.14,15.999,81.08029938,0.438846201,346-U1429-A,23864961,346U1429A1.png,3251,0
3504,Modern IODP,346,U1429,B,31.61744833,128.6174483,731.64,15.999,81.08029938,0.438846201,346-U1429-B,23865171,346U1429B1.png,3252,0
922,Modern IODP,346,U1429,C,31.61719167,128.6171917,732.44,15.999,81.08029938,0.438846201,346-U1429-C,23944411,346U1429C1.png,3253,0
813,Modern IODP,346,U1430,A,37.90265833,131.9026583,1071.99,13.716,223.6346893,0.210356012,346-U1430-A,24103551,346U1430A1.png,3254,6
2221,Modern IODP,346,U1430,B,37.90278333,131.9027833,1071.3,13.716,223.6346893,0.210356012,346-U1430-B,24103871,346U1430B1.png,3255,0
2919,Modern IODP,346,U1430,C,37.90251833,131.9025183,1072.8,13.716,223.6346893,0.210356012,346-U1430-C,24270231,346U1430C1.png,3256,0
3458,Modern IODP,349,U1431,A,15.37581833,117.3758183,4237.26,0.333,107.4768219,0.048694246,349-U1431-A,24478261,349U1431A1.png,3257,9
1317,Modern IODP,349,U1431,B,15.3758,117.3758,4236.66,0.333,107.4768219,0.048694246,349-U1431-B,24494881,349U1431B1.png,3258,9
832,Modern IODP,349,U1431,C,15.37561833,117.3756183,4239.46,0.333,107.4768219,0.048694246,349-U1431-C,24501271,349U1431C1.png,3259,86
1854,Modern IODP,349,U1431,D,15.37563167,117.3756317,4240.46,0.333,107.4768219,0.048694246,349-U1431-D,24508421,349U1431D1.png,3260,76
544,Modern IODP,349,U1431,E,15.37563333,116.3756333,4240.34,0.333,107.3412323,0.049002562,349-U1431-E,,,3261,
2422,Modern IODP,349,U1432,A,18.35175167,116.3517517,3829,5.45,113.6692123,0.088277087,349-U1432-A,,,3262,
1416,Modern IODP,349,U1432,B,18.35177,116.35177,3828.98,5.45,113.6692123,0.088277087,349-U1432-B,,,3263,
781,Modern IODP,349,U1432,C,18.351385,116.351385,3829.04,5.45,113.6692123,0.088277087,349-U1432-C,24844141,349U1432C1.png,3264,8
630,Modern IODP,349,U1433,A,12.91896667,115.9189667,4379.35,7.283,106.7465134,0.053704616,349-U1433-A,25031061,349U1433A1.png,3265,6
1268,Modern IODP,349,U1433,B,12.918855,115.918855,4379.33,7.283,106.7465134,0.053704616,349-U1433-B,,,3266,
1904,Modern IODP,349,U1434,A,13.1918,114.1918,4009,,107.7470016,0.056859676,349-U1434-A,,,3267,
573,Modern IODP,349,U1435,A,18.55577667,116.5557767,3252.46,,111.4429474,0.092460759,349-U1435-A,,,3268,
2503,Modern IODP,350,U1436,A,32.39805667,140.3980567,1775,,81.52839661,0.109069653,350-U1436-A,25233271,350U1436A1.png,3269,0
699,Modern IODP,350,U1436,B,32.39826667,,1773.91,,,,350-U1436-B,25827271,350U1436B1.png,3270,86
324,Modern IODP,350,U1436,C,32.39789,,1774.51,,,,350-U1436-C,25850481,350U1436C1.png,3271,5
824,Modern IODP,350,U1436,D,32.39808167,140.3980817,1774.51,,81.52839661,0.109069653,350-U1436-D,,,3272,
3500,Modern IODP,350,U1437,A,31.78983333,139.7898333,2115.78,6.116,101.4432678,0.087605603,350-U1437-A,,,3273,
1129,Modern IODP,350,U1437,B,31.78985167,139.7898517,2116.08,6.116,101.4432678,0.087605603,350-U1437-B,25357641,350U1437B1.png,3274,85
392,Modern IODP,350,U1437,C,31.78969,139.78969,2115.99,6.116,101.4432678,0.087605603,350-U1437-C,,,3275,
1681,Modern IODP,350,U1437,D,31.78978667,139.7897867,2115.99,6.116,101.4432678,0.087605603,350-U1437-D,,,3276,
1071,Modern IODP,350,U1437,E,31.78979833,139.7897983,2115.85,6.116,101.4432678,0.087605603,350-U1437-E,,,3277,
2172,Modern IODP,351,U1438,A,27.38351333,134.3835133,4700.18,0.417,156.5070648,0.043717355,351-U1438-A,25926141,351U1438A1.png,3278,6
