"Exp","Site","Hole","Core","Type","Sect","A/W","Top depth CSF-A (m)","Bottom depth CSF-A (m)","Top depth CCSF-361-U1474-ABDEF-20160220 (m)","Bottom depth CCSF-361-U1474-ABDEF-20160220 (m)","Display status (T/F)","Uncropped image (JPG) link","Uncropped image filename","Cropped image (JPG) link","Cropped image filename","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","D","14","H","2","W","116.500","118.000","125.944","127.444","F","33565241","361-u1474d-14h-2-w_shlf7629941_20160214142332.jpg","33565261","361-u1474d-14h-2-w_shlf7629941_20160214142332_trim.jpg","2016-02-14 20:46:43","CV-L107C-L170542B","SHIL","SHLF7629941","95329971",""
"361","U1474","D","14","H","2","A","116.500","118.000","125.944","127.444","T","33565201","361-u1474d-14h-2-a_shlf7629951_20160214140037.jpg","33565221","361-u1474d-14h-2-a_shlf7629951_20160214140037_trim.jpg","2016-02-14 20:46:11","CV-L107C-L170542B","SHIL","SHLF7629951","95329961",""
"361","U1474","D","14","H","3","A","118.000","119.500","127.444","128.944","T","33565291","361-u1474d-14h-3-a_shlf7629981_20160214140238.jpg","33565301","361-u1474d-14h-3-a_shlf7629981_20160214140238_trim.jpg","2016-02-14 20:47:16","CV-L107C-L170542B","SHIL","SHLF7629981","95329981",""
"361","U1474","D","14","H","3","W","118.000","119.500","127.444","128.944","F","33565321","361-u1474d-14h-3-w_shlf7629971_20160214142543.jpg","33565331","361-u1474d-14h-3-w_shlf7629971_20160214142543_trim.jpg","2016-02-14 20:47:44","CV-L107C-L170542B","SHIL","SHLF7629971","95329991",""
"361","U1474","D","14","H","4","W","119.500","121.000","128.944","130.444","F","33565411","361-u1474d-14h-4-w_shlf7630001_20160214142754.jpg","33565431","361-u1474d-14h-4-w_shlf7630001_20160214142754_trim.jpg","2016-02-14 20:49:03","CV-L107C-L170542B","SHIL","SHLF7630001","95330011",""
"361","U1474","D","14","H","4","A","119.500","121.000","128.944","130.444","T","33565371","361-u1474d-14h-4-a_shlf7630011_20160214140426.jpg","33565381","361-u1474d-14h-4-a_shlf7630011_20160214140426_trim.jpg","2016-02-14 20:48:23","CV-L107C-L170542B","SHIL","SHLF7630011","95330001",""
"361","U1474","D","14","H","5","W","121.000","122.500","130.444","131.944","F","33565491","361-u1474d-14h-5-w_shlf7630031_20160214143001.jpg","33565501","361-u1474d-14h-5-w_shlf7630031_20160214143001_trim.jpg","2016-02-14 20:49:59","CV-L107C-L170542B","SHIL","SHLF7630031","95330031",""
"361","U1474","D","14","H","5","A","121.000","122.500","130.444","131.944","T","33565421","361-u1474d-14h-5-a_shlf7630041_20160214140617.jpg","33565441","361-u1474d-14h-5-a_shlf7630041_20160214140617_trim.jpg","2016-02-14 20:49:04","CV-L107C-L170542B","SHIL","SHLF7630041","95330021",""
"361","U1474","D","14","H","6","A","122.500","124.000","131.944","133.444","T","33565531","361-u1474d-14h-6-a_shlf7630071_20160214140816.jpg","33565541","361-u1474d-14h-6-a_shlf7630071_20160214140816_trim.jpg","2016-02-14 20:50:47","CV-L107C-L170542B","SHIL","SHLF7630071","95330041",""
"361","U1474","D","14","H","6","W","122.500","124.000","131.944","133.444","F","33565551","361-u1474d-14h-6-w_shlf7630061_20160214143206.jpg","33565571","361-u1474d-14h-6-w_shlf7630061_20160214143206_trim.jpg","2016-02-14 20:51:00","CV-L107C-L170542B","SHIL","SHLF7630061","95330051",""
"361","U1474","D","14","H","7","W","124.000","124.610","133.444","134.054","F","33565621","361-u1474d-14h-7-w_shlf7630091_20160214143341.jpg","33565661","361-u1474d-14h-7-w_shlf7630091_20160214143341_trim.jpg","2016-02-14 20:52:07","CV-L107C-L170542B","SHIL","SHLF7630091","95330071",""
"361","U1474","D","14","H","7","A","124.000","124.610","133.444","134.054","T","33565611","361-u1474d-14h-7-a_shlf7630101_20160214140958.jpg","33565631","361-u1474d-14h-7-a_shlf7630101_20160214140958_trim.jpg","2016-02-14 20:52:10","CV-L107C-L170542B","SHIL","SHLF7630101","95330061",""
"361","U1474","D","14","H","CC","A","124.610","124.820","134.054","134.264","T","33565841","361-u1474d-14h-cc-a_shlf7630131_20160214141116.jpg","33565861","361-u1474d-14h-cc-a_shlf7630131_20160214141116_trim.jpg","2016-02-14 20:52:48","CV-L107C-L170542B","SHIL","SHLF7630131","95330101",""
"361","U1474","E","2","H","1","A","105.500","107.000","112.243","113.743","T","33580501","361-u1474e-2h-1-a_shlf7634831_20160215134310.jpg","33580511","361-u1474e-2h-1-a_shlf7634831_20160215134310_trim.jpg","2016-02-15 19:45:08","CV-L107C-L170542B","SHIL","SHLF7634831","95354341",""
"361","U1474","E","2","H","2","A","107.000","108.500","113.743","115.243","T","33580571","361-u1474e-2h-2-a_shlf7634861_20160215134616.jpg","33580581","361-u1474e-2h-2-a_shlf7634861_20160215134616_trim.jpg","2016-02-15 19:47:38","CV-L107C-L170542B","SHIL","SHLF7634861","95354401",""
"361","U1474","E","2","H","3","A","108.500","110.000","115.243","116.743","T","33580801","361-u1474e-2h-3-a_shlf7634891_20160215134832.jpg","33580821","361-u1474e-2h-3-a_shlf7634891_20160215134832_trim.jpg","2016-02-15 19:52:53","CV-L107C-L170542B","SHIL","SHLF7634891","95354881",""
"361","U1474","E","2","H","4","A","110.000","111.500","116.743","118.243","T","33580811","361-u1474e-2h-4-a_shlf7634921_20160215135017.jpg","33580831","361-u1474e-2h-4-a_shlf7634921_20160215135017_trim.jpg","2016-02-15 19:52:54","CV-L107C-L170542B","SHIL","SHLF7634921","95354871",""
"361","U1474","E","2","H","5","A","111.500","113.000","118.243","119.743","T","33580901","361-u1474e-2h-5-a_shlf7634951_20160215135137.jpg","33580911","361-u1474e-2h-5-a_shlf7634951_20160215135137_trim.jpg","2016-02-15 19:54:07","CV-L107C-L170542B","SHIL","SHLF7634951","95354921",""
"361","U1474","E","2","H","6","A","113.000","114.200","119.743","120.943","T","33580981","361-u1474e-2h-6-a_shlf7634981_20160215135257.jpg","33580991","361-u1474e-2h-6-a_shlf7634981_20160215135257_trim.jpg","2016-02-15 19:55:13","CV-L107C-L170542B","SHIL","SHLF7634981","95354941",""
"361","U1474","E","2","H","7","A","114.200","114.910","120.943","121.653","T","33580951","361-u1474e-2h-7-a_shlf7635011_20160215135405.jpg","33580961","361-u1474e-2h-7-a_shlf7635011_20160215135405_trim.jpg","2016-02-15 19:55:03","CV-L107C-L170542B","SHIL","SHLF7635011","95354931",""
"361","U1474","E","2","H","CC","A","114.910","115.140","121.653","121.883","T","33581051","361-u1474e-2h-cc-a_shlf7635041_20160215135453.jpg","33581061","361-u1474e-2h-cc-a_shlf7635041_20160215135453_trim.jpg","2016-02-15 19:55:48","CV-L107C-L170542B","SHIL","SHLF7635041","95354971",""
"361","U1474","E","3","H","1","A","115.000","116.500","123.158","124.658","T","33582161","361-u1474e-3h-1-a_shlf7635081_20160215144722.jpg","33582171","361-u1474e-3h-1-a_shlf7635081_20160215144722_trim.jpg","2016-02-15 20:49:34","CV-L107C-L170542B","SHIL","SHLF7635081","95369581",""
"361","U1474","E","3","H","2","A","116.500","118.000","124.658","126.158","T","33582301","361-u1474e-3h-2-a_shlf7635111_20160215144944.jpg","33582311","361-u1474e-3h-2-a_shlf7635111_20160215144944_trim.jpg","2016-02-15 20:53:04","CV-L107C-L170542B","SHIL","SHLF7635111","95369651",""
"361","U1474","E","3","H","3","A","118.000","119.500","126.158","127.658","T","33582431","361-u1474e-3h-3-a_shlf7635141_20160215145352.jpg","33582461","361-u1474e-3h-3-a_shlf7635141_20160215145352_trim.jpg","2016-02-15 20:55:05","CV-L107C-L170542B","SHIL","SHLF7635141","95370091",""
"361","U1474","E","3","H","4","A","119.500","121.000","127.658","129.158","T","33582601","361-u1474e-3h-4-a_shlf7635171_20160215145534.jpg","33582611","361-u1474e-3h-4-a_shlf7635171_20160215145534_trim.jpg","2016-02-15 20:56:44","CV-L107C-L170542B","SHIL","SHLF7635171","95370171",""
"361","U1474","E","3","H","5","A","121.000","122.500","129.158","130.658","T","33582651","361-u1474e-3h-5-a_shlf7635201_20160215145734.jpg","33582661","361-u1474e-3h-5-a_shlf7635201_20160215145734_trim.jpg","2016-02-15 20:58:46","CV-L107C-L170542B","SHIL","SHLF7635201","95370831",""
"361","U1474","E","3","H","6","A","122.500","124.000","130.658","132.158","T","33582731","361-u1474e-3h-6-a_shlf7635231_20160215150001.jpg","33582741","361-u1474e-3h-6-a_shlf7635231_20160215150001_trim.jpg","2016-02-15 21:01:08","CV-L107C-L170542B","SHIL","SHLF7635231","95372631",""
"361","U1474","E","3","H","7","A","124.000","124.620","132.158","132.778","T","33582781","361-u1474e-3h-7-a_shlf7635261_20160215150114.jpg","33582791","361-u1474e-3h-7-a_shlf7635261_20160215150114_trim.jpg","2016-02-15 21:02:06","CV-L107C-L170542B","SHIL","SHLF7635261","95372651",""
"361","U1474","E","3","H","CC","A","124.620","124.890","132.778","133.048","T","33582831","361-u1474e-3h-cc-a_shlf7635291_20160215150233.jpg","33582841","361-u1474e-3h-cc-a_shlf7635291_20160215150233_trim.jpg","2016-02-15 21:03:20","CV-L107C-L170542B","SHIL","SHLF7635291","95372671",""
"361","U1474","E","5","H","1","A","126.000","127.500","136.289","137.789","T","33584251","361-u1474e-5h-1-a_shlf7635341_20160215155334.jpg","33584261","361-u1474e-5h-1-a_shlf7635341_20160215155334_trim.jpg","2016-02-15 22:01:00","CV-L107C-L170542B","SHIL","SHLF7635341","95377811",""
"361","U1474","E","5","H","2","A","127.500","129.000","137.789","139.289","T","33584331","361-u1474e-5h-2-a_shlf7635371_20160215160419.jpg","33584341","361-u1474e-5h-2-a_shlf7635371_20160215160419_trim.jpg","2016-02-15 22:05:35","CV-L107C-L170542B","SHIL","SHLF7635371","95377841",""
"361","U1474","E","5","H","3","A","129.000","130.500","139.289","140.789","T","33584391","361-u1474e-5h-3-a_shlf7635401_20160215160615.jpg","33584401","361-u1474e-5h-3-a_shlf7635401_20160215160615_trim.jpg","2016-02-15 22:07:29","CV-L107C-L170542B","SHIL","SHLF7635401","95377861",""
"361","U1474","E","5","H","4","A","130.500","132.000","140.789","142.289","T","33584441","361-u1474e-5h-4-a_shlf7635431_20160215160756.jpg","33584451","361-u1474e-5h-4-a_shlf7635431_20160215160756_trim.jpg","2016-02-15 22:09:11","CV-L107C-L170542B","SHIL","SHLF7635431","95377921",""
"361","U1474","E","5","H","5","A","132.000","133.500","142.289","143.789","T","33584491","361-u1474e-5h-5-a_shlf7635461_20160215160933.jpg","33584501","361-u1474e-5h-5-a_shlf7635461_20160215160933_trim.jpg","2016-02-15 22:10:45","CV-L107C-L170542B","SHIL","SHLF7635461","95377931",""
"361","U1474","E","5","H","6","A","133.500","134.420","143.789","144.709","T","33584571","361-u1474e-5h-6-a_shlf7635491_20160215161058.jpg","33584581","361-u1474e-5h-6-a_shlf7635491_20160215161058_trim.jpg","2016-02-15 22:12:13","CV-L107C-L170542B","SHIL","SHLF7635491","95377961",""
"361","U1474","E","5","H","CC","A","134.420","134.710","144.709","144.999","T","33584621","361-u1474e-5h-cc-a_shlf7635521_20160215161223.jpg","33584631","361-u1474e-5h-cc-a_shlf7635521_20160215161223_trim.jpg","2016-02-15 22:13:17","CV-L107C-L170542B","SHIL","SHLF7635521","95377981",""
"361","U1474","E","6","H","1","A","135.500","137.000","144.945","146.445","T","33590521","361-u1474e-6h-1-a_shlf7635561_20160215171605.jpg","33590531","361-u1474e-6h-1-a_shlf7635561_20160215171605_trim.jpg","2016-02-15 23:17:39","CV-L107C-L170542B","SHIL","SHLF7635561","95382761",""
"361","U1474","E","6","H","2","A","137.000","138.500","146.445","147.945","T","33590691","361-u1474e-6h-2-a_shlf7635591_20160215171851.jpg","33590701","361-u1474e-6h-2-a_shlf7635591_20160215171851_trim.jpg","2016-02-15 23:21:13","CV-L107C-L170542B","SHIL","SHLF7635591","95382841",""
"361","U1474","E","6","H","3","A","138.500","140.000","147.945","149.445","T","33590791","361-u1474e-6h-3-a_shlf7635621_20160215172135.jpg","33590801","361-u1474e-6h-3-a_shlf7635621_20160215172135_trim.jpg","2016-02-15 23:24:03","CV-L107C-L170542B","SHIL","SHLF7635621","95382871",""
"361","U1474","E","6","H","4","A","140.000","141.510","149.445","150.954","T","33590861","361-u1474e-6h-4-a_shlf7635651_20160215172508.jpg","33590881","361-u1474e-6h-4-a_shlf7635651_20160215172508_trim.jpg","2016-02-15 23:28:00","CV-L107C-L170542B","SHIL","SHLF7635651","95382901",""
"361","U1474","E","6","H","5","A","141.510","143.030","150.954","152.475","T","33590941","361-u1474e-6h-5-a_shlf7635681_20160215172824.jpg","33590951","361-u1474e-6h-5-a_shlf7635681_20160215172824_trim.jpg","2016-02-15 23:30:06","CV-L107C-L170542B","SHIL","SHLF7635681","95382941",""
"361","U1474","E","6","H","6","A","143.030","144.540","152.475","153.984","T","33591051","361-u1474e-6h-6-a_shlf7635711_20160215173037.jpg","33591061","361-u1474e-6h-6-a_shlf7635711_20160215173037_trim.jpg","2016-02-15 23:32:01","CV-L107C-L170542B","SHIL","SHLF7635711","95383001",""
"361","U1474","E","6","H","7","A","144.540","145.220","153.984","154.665","T","33591101","361-u1474e-6h-7-a_shlf7635741_20160215173216.jpg","33591111","361-u1474e-6h-7-a_shlf7635741_20160215173216_trim.jpg","2016-02-15 23:33:10","CV-L107C-L170542B","SHIL","SHLF7635741","95383261",""
"361","U1474","E","7","H","1","A","145.000","146.500","154.229","155.729","T","33593051","361-u1474e-7h-1-a_shlf7635811_20160215185147.jpg","33593061","361-u1474e-7h-1-a_shlf7635811_20160215185147_trim.jpg","2016-02-16 00:52:56","CV-L107C-L170542B","SHIL","SHLF7635811","95394301",""
"361","U1474","E","6","H","CC","A","145.220","145.550","154.665","154.995","T","33591151","361-u1474e-6h-cc-a_shlf7635771_20160215173317.jpg","33591161","361-u1474e-6h-cc-a_shlf7635771_20160215173317_trim.jpg","2016-02-15 23:34:15","CV-L107C-L170542B","SHIL","SHLF7635771","95383281",""
"361","U1474","E","7","H","2","A","146.500","148.000","155.729","157.229","T","33593211","361-u1474e-7h-2-a_shlf7635841_20160215185332.jpg","33593221","361-u1474e-7h-2-a_shlf7635841_20160215185332_trim.jpg","2016-02-16 00:54:57","CV-L107C-L170542B","SHIL","SHLF7635841","95396371",""
"361","U1474","E","7","H","3","A","148.000","149.500","157.229","158.729","T","33593281","361-u1474e-7h-3-a_shlf7635871_20160215185506.jpg","33593291","361-u1474e-7h-3-a_shlf7635871_20160215185506_trim.jpg","2016-02-16 00:56:49","CV-L107C-L170542B","SHIL","SHLF7635871","95396501",""
"361","U1474","E","7","H","4","A","149.500","151.000","158.729","160.229","T","33593381","361-u1474e-7h-4-a_shlf7635901_20160215185700.jpg","33593401","361-u1474e-7h-4-a_shlf7635901_20160215185700_trim.jpg","2016-02-16 00:58:33","CV-L107C-L170542B","SHIL","SHLF7635901","95396561",""
"361","U1474","E","7","H","5","A","151.000","152.500","160.229","161.729","T","33593461","361-u1474e-7h-5-a_shlf7635931_20160215185855.jpg","33593471","361-u1474e-7h-5-a_shlf7635931_20160215185855_trim.jpg","2016-02-16 00:59:59","CV-L107C-L170542B","SHIL","SHLF7635931","95396601",""
"361","U1474","E","7","H","6","A","152.500","153.720","161.729","162.949","T","33593531","361-u1474e-7h-6-a_shlf7635961_20160215190013.jpg","33593541","361-u1474e-7h-6-a_shlf7635961_20160215190013_trim.jpg","2016-02-16 01:01:24","CV-L107C-L170542B","SHIL","SHLF7635961","95396631",""
"361","U1474","E","8","H","1","A","153.000","154.500","163.454","164.954","T","33626681","361-u1474e-8h-1-a_shlf7636061_20160215225601.jpg","33626701","361-u1474e-8h-1-a_shlf7636061_20160215225601_trim.jpg","2016-02-16 05:36:54","CV-L107C-L170542B","SHIL","SHLF7636061","95409171",""
"361","U1474","E","7","H","7","A","153.720","154.380","162.949","163.609","T","33593581","361-u1474e-7h-7-a_shlf7635991_20160215190130.jpg","33593591","361-u1474e-7h-7-a_shlf7635991_20160215190130_trim.jpg","2016-02-16 01:02:22","CV-L107C-L170542B","SHIL","SHLF7635991","95396651",""
"361","U1474","E","7","H","CC","A","154.380","154.650","163.609","163.879","T","33593851","361-u1474e-7h-cc-a_shlf7636021_20160215190222.jpg","33593861","361-u1474e-7h-cc-a_shlf7636021_20160215190222_trim.jpg","2016-02-16 01:03:04","CV-L107C-L170542B","SHIL","SHLF7636021","95396721",""
"361","U1474","E","8","H","2","A","154.500","156.000","164.954","166.454","T","33626691","361-u1474e-8h-2-a_shlf7636091_20160215225834.jpg","33626711","361-u1474e-8h-2-a_shlf7636091_20160215225834_trim.jpg","2016-02-16 05:36:54","CV-L107C-L170542B","SHIL","SHLF7636091","95409161",""
"361","U1474","E","8","H","3","A","156.000","157.520","166.454","167.974","T","33626761","361-u1474e-8h-3-a_shlf7636121_20160215225951.jpg","33626781","361-u1474e-8h-3-a_shlf7636121_20160215225951_trim.jpg","2016-02-16 05:37:16","CV-L107C-L170542B","SHIL","SHLF7636121","95409181",""
"361","U1474","E","8","H","4","A","157.520","159.040","167.974","169.494","T","33626771","361-u1474e-8h-4-a_shlf7636151_20160215230208.jpg","33626791","361-u1474e-8h-4-a_shlf7636151_20160215230208_trim.jpg","2016-02-16 05:37:17","CV-L107C-L170542B","SHIL","SHLF7636151","95409191",""
"361","U1474","E","8","H","5","A","159.040","160.560","169.494","171.014","T","33626841","361-u1474e-8h-5-a_shlf7636181_20160215230521.jpg","33626861","361-u1474e-8h-5-a_shlf7636181_20160215230521_trim.jpg","2016-02-16 05:37:48","CV-L107C-L170542B","SHIL","SHLF7636181","95409201",""
"361","U1474","E","8","H","6","A","160.560","162.070","171.014","172.524","T","33626851","361-u1474e-8h-6-a_shlf7636211_20160215230810.jpg","33626871","361-u1474e-8h-6-a_shlf7636211_20160215230810_trim.jpg","2016-02-16 05:37:50","CV-L107C-L170542B","SHIL","SHLF7636211","95409211",""
"361","U1474","E","8","H","7","A","162.070","162.760","172.524","173.214","T","33626951","361-u1474e-8h-7-a_shlf7636241_20160215230927.jpg","33626961","361-u1474e-8h-7-a_shlf7636241_20160215230927_trim.jpg","2016-02-16 05:38:27","CV-L107C-L170542B","SHIL","SHLF7636241","95409221",""
"361","U1474","E","9","H","1","A","162.500","163.980","174.775","176.255","T","33636091","361-u1474e-9h-1-a_shlf7636311_20160216065159.jpg","33636131","361-u1474e-9h-1-a_shlf7636311_20160216065159_trim.jpg","2016-02-16 13:08:47","CV-L107C-L170542B","SHIL","SHLF7636311","95444281",""
"361","U1474","E","8","H","CC","A","162.760","162.960","173.214","173.414","T","33626921","361-u1474e-8h-cc-a_shlf7636271_20160215231109.jpg","33626931","361-u1474e-8h-cc-a_shlf7636271_20160215231109_trim.jpg","2016-02-16 05:38:21","CV-L107C-L170542B","SHIL","SHLF7636271","95409231",""
"361","U1474","E","9","H","2","A","163.980","165.480","176.255","177.755","T","33636101","361-u1474e-9h-2-a_shlf7636341_20160216065509.jpg","33636141","361-u1474e-9h-2-a_shlf7636341_20160216065509_trim.jpg","2016-02-16 13:08:50","CV-L107C-L170542B","SHIL","SHLF7636341","95444271",""
"361","U1474","E","9","H","3","A","165.480","166.970","177.755","179.245","T","33636201","361-u1474e-9h-3-a_shlf7636371_20160216070027.jpg","33636221","361-u1474e-9h-3-a_shlf7636371_20160216070027_trim.jpg","2016-02-16 13:10:00","CV-L107C-L170542B","SHIL","SHLF7636371","95444301",""
"361","U1474","E","9","H","4","A","166.970","168.470","179.245","180.745","T","33636191","361-u1474e-9h-4-a_shlf7636401_20160216070358.jpg","33636211","361-u1474e-9h-4-a_shlf7636401_20160216070358_trim.jpg","2016-02-16 13:09:56","CV-L107C-L170542B","SHIL","SHLF7636401","95444311",""
"361","U1474","E","9","H","5","A","168.470","169.960","180.745","182.235","T","33636271","361-u1474e-9h-5-a_shlf7636431_20160216064349.jpg","33636281","361-u1474e-9h-5-a_shlf7636431_20160216064349_trim.jpg","2016-02-16 13:11:21","CV-L107C-L170542B","SHIL","SHLF7636431","95444321",""
"361","U1474","E","9","H","6","A","169.960","171.470","182.235","183.745","T","33636291","361-u1474e-9h-6-a_shlf7636461_20160216064607.jpg","33636311","361-u1474e-9h-6-a_shlf7636461_20160216064607_trim.jpg","2016-02-16 13:11:28","CV-L107C-L170542B","SHIL","SHLF7636461","95444331",""
"361","U1474","E","9","H","7","A","171.470","172.240","183.745","184.515","T","33636381","361-u1474e-9h-7-a_shlf7636491_20160216064713.jpg","33636411","361-u1474e-9h-7-a_shlf7636491_20160216064713_trim.jpg","2016-02-16 13:12:36","CV-L107C-L170542B","SHIL","SHLF7636491","95444341",""
"361","U1474","E","10","F","1","A","172.000","173.500","184.861","186.361","T","33633851","361-u1474e-10f-1-a_shlf7636571_20160216025944.jpg","33633871","361-u1474e-10f-1-a_shlf7636571_20160216025944_trim.jpg","2016-02-16 10:51:02","CV-L107C-L170542B","SHIL","SHLF7636571","95425781",""
"361","U1474","E","9","H","CC","A","172.240","172.530","184.515","184.805","T","33636361","361-u1474e-9h-cc-a_shlf7636521_20160216064813.jpg","33636391","361-u1474e-9h-cc-a_shlf7636521_20160216064813_trim.jpg","2016-02-16 13:12:29","CV-L107C-L170542B","SHIL","SHLF7636521","95444351",""
