Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),Transition Depth,Green bands assoc. with transition,Red bands assoc. with transition,Green bands deeper than transiition,Red bands deeper than transiition,Unusable image,Bottomwater O2 (umol/L),CaCO3 (%),Productivity (mgC/m2/day),Organic Carbon (%),Sedimentation Rate (cm/ka)
DSDP,36,328,*,-49.8112,-36.6588,5095.0,None,False,False,False,False,False,225.5,0.0,537.4188232421875,0.512068510055542,0.7305823564529419
DSDP,36,329,*,-50.6552,-46.0955,1519.0,None,False,False,False,False,False,219.1875,5.2,486.8697509765625,0.4414146542549133,0.2439138293266296
DSDP,37,332,*,36.8787,-33.641,1818.0,None,False,False,False,False,False,266.4375,78.17999999999999,324.89117431640625,0.4016084969043731,3.576650381088257
DSDP,37,333,*,36.8408,-33.6675,1666.0,None,False,False,False,False,False,266.4375,78.17999999999999,324.89117431640625,0.410331666469574,3.576650381088257
DSDP,37,334,*,37.0355,-34.4145,2619.0,None,False,False,False,False,False,269.0625,81.9225,347.356201171875,0.3612057566642761,2.430243015289306
DSDP,38,336,*,63.351,-7.7878,811.0,None,False,False,False,False,False,294.1875,33.169999999999995,1387.9075927734375,0.6668313145637512,2.1461539268493652
DSDP,38,337,*,64.8717,-5.3418,2631.0,None,False,False,False,False,False,299.5625,44.835,865.1791381835938,0.5330316424369812,2.0679309368133545
DSDP,38,338,*,67.7852,5.3877,1297.0,None,False,False,False,False,False,309.9375,14.762500000000005,1213.495849609375,0.7286689281463623,1.948450803756714
DSDP,38,339,*,67.2108,6.3175,1262.0,None,False,False,False,False,False,311.0,15.265000000000002,1232.687744140625,0.678997814655304,1.7040140628814695
DSDP,38,340,*,67.2078,6.3063,1206.0,None,False,False,False,False,False,311.0,15.265000000000002,1232.687744140625,0.6734585762023926,1.7040140628814695
DSDP,38,341,*,67.335,6.1107,1439.0,None,False,False,False,True,False,311.0,15.265000000000002,1232.687744140625,0.6942803859710693,1.736275315284729
DSDP,38,342,*,67.9507,4.9337,1303.0,None,False,False,False,False,False,308.625,13.69,1185.147216796875,0.7482994794845581,1.9240318536758425
DSDP,38,343,*,68.7152,5.7622,3131.0,None,False,False,False,False,False,311.6875,26.56,1088.7071533203125,0.6633803844451904,2.536597967147827
DSDP,38,345,*,69.8372,-1.2377,3195.0,None,False,False,False,False,False,306.8125,40.91,813.0518188476562,0.6516973972320557,3.1400279998779297
DSDP,38,346,*,69.8892,-8.6855,732.0,None,False,False,False,False,False,312.3125,31.413333333333338,673.8773193359375,0.7694609761238098,2.2320847511291504
DSDP,38,347,*,69.8718,-8.6967,745.0,None,False,False,False,False,False,312.3125,31.413333333333338,673.8773193359375,0.7678762078285217,2.2320847511291504
DSDP,38,348,*,68.503,-12.462,1763.0,Deep (>40 cm),False,False,False,True,False,306.9375,38.5975,583.2793579101562,0.698100209236145,2.316981315612793
DSDP,38,349,*,69.2068,-8.0967,915.0,None,False,False,False,False,False,312.3125,31.413333333333338,673.8773193359375,0.7305836081504822,4.728137493133545
DSDP,38,350,*,67.0557,-8.2947,1275.0,None,False,False,False,False,False,307.0625,32.2525,614.469482421875,0.6569231748580933,4.56810998916626
DSDP,38,352,*,63.6495,-12.471,990.0,None,False,False,False,False,True,288.125,,1428.58154296875,0.3395518064498901,0.4836675226688385
DSDP,39,354,*,5.8992,-44.1963,4045.0,None,False,False,False,False,True,258.125,50.86,546.6292724609375,0.4220086336135864,1.8343385457992551
DSDP,39,357,*,-30.0042,-35.5598,2086.0,None,False,False,False,False,False,218.75,34.2,283.92340087890625,0.3977777659893036,0.9653135538101196
DSDP,39,359,*,-34.985,-4.4972,1655.0,None,False,False,False,False,False,225.0625,85.37249999999999,299.31719970703125,0.3212661147117615,0.2751103341579437
DSDP,41,366,*,5.678,-19.8513,2853.0,None,False,False,False,False,False,242.9375,46.105,309.7193298339844,0.4972489774227142,2.3168299198150635
DSDP,41,367,*,12.4868,-20.0472,4748.0,Deep (>40 cm),False,False,False,True,False,231.1875,37.5875,419.7482604980469,0.517319917678833,2.3932511806488037
DSDP,41,368,*,17.5072,-21.3538,3366.0,None,False,False,False,False,False,240.25,40.9675,605.3720703125,0.4297520816326141,1.78582763671875
DSDP,41,369,*,26.5925,-14.9987,1752.0,Deep (>40 cm),False,False,False,False,False,195.6666717529297,40.35,889.595703125,1.009496808052063,11.638594627380373
DSDP,41,370,*,32.8375,-10.776,4214.0,None,False,False,False,False,False,226.7857208251953,55.03,512.5333251953125,0.7352481484413147,5.90346622467041
DSDP,42,371,*,37.598,5.2592,2792.0,None,False,False,False,False,False,,,374.3010559082031,0.7875393033027649,
DSDP,42,376,*,34.872,31.8075,2101.0,None,False,False,False,False,False,,,188.8882751464844,0.6179375052452087,
DSDP,42,381,*,41.6708,29.416,1728.0,None,False,False,False,True,False,,,1586.1539306640625,0.8024718165397644,
DSDP,44,390,*,30.1423,-76.1123,2665.0,None,False,False,False,False,False,217.75,30.566666666666663,184.1554718017578,0.383529782295227,3.668614149093628
DSDP,44,391,*,28.2288,-75.6127,4974.0,None,False,False,False,False,True,237.1875,45.24250000000001,158.58026123046875,0.4110419750213623,2.2365574836730957
DSDP,44,393,*,28.1967,-75.599,4951.0,None,False,False,False,False,False,237.1875,45.24250000000001,158.58026123046875,0.4072251915931701,2.1418328285217285
DSDP,45,395,*,22.7558,-46.0817,4484.0,None,False,False,False,False,False,249.625,75.21000000000001,154.20889282226562,0.2242762744426727,2.8079683780670166
DSDP,45,396,*,22.4813,-43.5158,4450.0,None,False,False,False,False,False,247.0625,65.6325,154.44711303710938,0.2747070491313934,0.9086270928382874
DSDP,47,397,*,26.845,-15.18,2900.0,None,False,False,False,False,True,193.86666870117188,38.12,603.220458984375,0.9891895651817322,9.350064277648926
DSDP,48,399,*,47.39,-9.2217,4399.0,None,False,False,False,False,False,237.3125,56.4725,952.5230712890624,0.4875865578651428,14.47342586517334
DSDP,48,400,*,47.3817,-9.1983,4399.0,None,False,False,False,False,False,237.3125,56.4725,952.5230712890624,0.486266016960144,14.64543628692627
DSDP,48,401,*,47.4275,-8.8103,2495.0,Deep (>40 cm),False,False,False,False,False,232.5625,57.169999999999995,1028.1397705078125,0.4803750813007355,15.757768630981444
DSDP,48,402,*,47.8747,-8.8407,2339.0,None,False,False,False,False,False,232.5625,57.169999999999995,1028.1397705078125,0.4269209802150726,16.289512634277344
DSDP,48,403,*,56.1385,-23.294,2301.0,None,False,False,False,False,False,260.0625,41.9925,1079.474609375,0.5690391659736633,1.10777747631073
DSDP,48,404,*,56.0522,-23.2492,2306.0,None,False,False,False,False,False,260.0625,41.9925,1079.474609375,0.5686253309249878,1.0848442316055298
DSDP,48,405,*,55.3363,-22.0582,2958.0,None,False,False,False,False,False,252.5625,53.5175,1097.5489501953125,0.5714542865753174,1.1628291606903076
DSDP,48,406,*,55.2583,-22.0902,2907.0,None,False,False,False,False,False,252.5625,53.5175,1097.5489501953125,0.574455976486206,1.2817240953445437
DSDP,49,407,*,63.9387,-30.576,2472.0,None,False,False,False,False,False,291.9375,40.897499999999994,1147.009033203125,0.399983137845993,1.437171459197998
DSDP,49,408,*,63.3772,-28.9118,1624.0,None,False,False,False,False,False,289.0,51.385,1206.1990966796875,0.5472919940948486,1.6161102056503296
DSDP,49,410,*,45.5088,-29.476,2975.0,Deep (>40 cm),False,False,False,False,False,270.8125,28.7825,808.0433959960938,0.2685599327087402,1.9750977754592896
DSDP,49,412,*,36.5623,-33.166,2609.0,Deep (>40 cm),False,False,False,False,False,266.4375,78.17999999999999,324.89117431640625,0.417827159166336,4.30695104598999
DSDP,50,415,*,31.0287,-11.6518,2794.0,None,False,False,False,False,False,223.375,61.10666666666667,584.2330932617188,0.7507145404815674,4.4977898597717285
DSDP,51,417,*,25.1105,-68.0413,5468.0,None,False,False,False,False,False,254.5625,6.91,123.36216735839844,0.329630047082901,0.5377136468887329
DSDP,52,418,*,25.035,-68.0573,5511.0,None,False,False,False,False,False,254.5625,6.91,123.36216735839844,0.329841673374176,0.5512660145759583
DSDP,54,419,*,8.9327,-105.6862,3274.0,None,False,False,False,False,True,123.5,43.38,338.3639831542969,1.8855929374694824,1.105288863182068
DSDP,54,420,*,9.0017,-106.1128,3381.0,None,False,False,False,False,False,125.875,34.795,328.9263610839844,1.9865485429763792,0.8549494743347168
DSDP,54,421,*,9.0235,-106.0613,3339.0,None,False,False,False,False,False,125.875,34.795,328.9263610839844,1.9865485429763792,0.8925538659095764
DSDP,54,422,*,9.1765,-105.2712,3247.0,None,False,False,False,False,False,121.8125,34.14750000000001,338.5433044433594,1.8110474348068235,1.3387149572372437
DSDP,54,423,*,9.1468,-105.1095,3161.0,None,False,False,False,False,False,121.8125,34.14750000000001,338.5433044433594,1.783416509628296,1.403187870979309
DSDP,54,424,*,0.5938,-86.1303,2685.0,None,False,False,False,False,True,113.375,63.665000000000006,641.148193359375,2.502309083938598,4.730465888977051
DSDP,54,425,*,1.3947,-86.0703,2850.0,None,False,False,False,False,True,110.75,66.19,546.2871704101562,2.528109312057495,3.878504276275635
DSDP,54,427,*,8.1132,-104.6058,3834.0,None,False,False,False,False,False,119.4375,38.557500000000005,344.51422119140625,1.7301011085510254,1.4458543062210083
DSDP,54,428,*,9.0462,-105.4357,3295.0,None,False,False,False,False,False,121.8125,34.14750000000001,338.5433044433594,1.8440924882888792,1.2050172090530396
DSDP,54,429,*,9.0335,-106.7725,3406.0,None,False,False,False,False,False,125.875,34.795,328.9263610839844,2.2191569805145264,0.739357054233551
DSDP,55,432,*,41.3338,170.379,1310.0,None,False,False,False,False,False,160.375,24.99,781.7371826171875,0.4784081876277923,0.1057447791099548
DSDP,55,433,*,44.7767,170.021,1862.0,None,False,False,False,False,False,160.1875,0.275,804.7026977539062,0.5558474659919739,0.2224512994289398
DSDP,56,434,*,39.746,144.102,5986.0,None,False,False,False,False,False,169.75,0.6074999999999999,746.4797973632812,1.3902108669281006,1.568374514579773
DSDP,56,435,*,39.7348,143.7922,3401.0,None,False,False,False,False,False,171.375,1.59,795.2161254882812,1.6213369369506836,1.966198444366455
DSDP,56,436,*,39.9327,145.5578,5240.0,None,False,False,False,False,False,167.375,2.7125000000000004,775.9854125976562,0.7843194603919983,0.3709576427936554
DSDP,57,438,*,40.6292,143.2317,1552.0,None,False,False,False,False,False,178.4375,1.9433333333333336,959.1861572265624,2.187201976776123,2.369816303253174
DSDP,57,440,*,39.7388,143.929,4509.0,None,False,False,False,False,False,171.375,1.59,795.2161254882812,1.5440446138381958,1.7428405284881592
DSDP,57,441,*,39.7508,144.0765,5655.0,None,False,False,False,True,False,169.75,0.6074999999999999,746.4797973632812,1.3902108669281006,1.6496769189834597
DSDP,58,443,*,29.3275,137.4405,4372.0,None,False,False,False,False,False,156.5625,3.54,201.43910217285156,0.7661478519439697,4.3525800704956055
DSDP,58,444,*,28.6375,137.6838,4843.0,None,False,False,False,False,True,156.625,2.6825,181.60826110839844,0.7104257941246033,
DSDP,58,445,*,25.5227,133.2082,3377.0,None,False,False,False,False,False,154.6875,0.9375,150.77951049804688,0.5823628902435303,
DSDP,58,446,*,24.7007,132.7748,4952.0,None,False,False,False,False,False,150.0,2.405,149.0775604248047,0.491424560546875,
DSDP,59,448,*,16.341,134.8742,3483.0,None,False,False,False,False,False,162.875,14.5125,151.37701416015625,0.253284603357315,0.2911193370819092
DSDP,59,449,*,18.0307,136.5365,4712.0,None,False,False,False,False,False,161.3125,0.0575,147.132568359375,0.2595724463462829,0.297052800655365
DSDP,59,450,*,18.0003,140.789,4707.0,None,False,False,False,False,False,150.5625,1.265,148.45709228515625,0.3966679573059082,1.5746921300888062
DSDP,59,451,*,18.0147,143.2762,2060.0,None,False,False,False,False,False,156.5,26.8025,148.14852905273438,1.024423122406006,2.140923500061035
DSDP,60,452,*,17.6698,148.6288,5858.0,None,False,False,False,False,False,173.6875,0.2425,147.77940368652344,0.3344968259334564,0.1389504075050354
DSDP,60,453,*,17.907,143.6825,4693.0,None,False,False,False,False,False,158.125,30.24,155.7718505859375,0.935880959033966,3.1418027877807617
DSDP,60,454,*,18.013,144.532,3816.0,None,False,False,False,False,True,160.4375,10.64,147.1271209716797,0.8592700362205505,6.218095779418945
DSDP,60,455,*,17.8543,145.358,3465.0,None,False,False,False,False,False,165.3125,34.485,153.39395141601562,0.8533412218093872,5.404862880706787
DSDP,60,456,*,17.9113,145.1795,3586.0,None,False,False,False,False,True,165.3125,34.485,153.39395141601562,0.8299541473388672,5.922961711883545
DSDP,60,458,*,17.8642,146.9343,3447.0,None,False,False,False,False,False,168.5625,29.005000000000003,154.4998016357422,0.6998379826545715,0.1423360854387283
DSDP,60,460,*,17.669,147.5987,6452.0,None,False,False,False,False,False,171.375,7.6525,149.96401977539062,0.5272552371025085,0.114805482327938
DSDP,60,461,*,17.7675,147.6863,7034.0,None,False,False,False,False,False,171.375,7.6525,149.96401977539062,0.5033125281333923,0.1117312982678413
DSDP,62,463,*,21.3502,174.6678,2525.0,None,False,False,False,False,False,170.3125,56.4825,146.3795928955078,0.4638784825801849,0.0713540762662887
DSDP,62,464,*,39.8607,173.8888,4637.0,None,False,False,False,False,True,158.0,4.6325,605.1181640625,0.4510334730148315,0.1904523819684982
DSDP,62,466,*,34.191,179.2557,2665.0,None,False,False,False,False,False,142.875,58.93750000000001,325.7140808105469,0.7537471055984497,0.3372145295143127
DSDP,63,470,*,28.9077,-117.5185,3549.0,None,False,False,False,False,False,69.4375,0.82,504.5414123535156,1.4794389009475708,1.319900393486023
DSDP,63,471,*,23.4822,-112.4963,3101.0,None,False,False,False,False,False,106.25,6.463333333333334,646.0740966796875,1.7573411464691162,2.6839311122894287
DSDP,63,472,*,23.0058,-113.9952,3831.0,None,False,False,False,False,False,105.4375,2.9475,443.5819091796875,1.0097332000732422,0.9834652543067932
DSDP,63,473,*,20.9653,-107.0635,3249.0,None,False,False,False,False,True,110.125,7.79,364.9134216308594,2.392618417739868,2.822223424911499
DSDP,64,474,*,22.962,-108.9807,3023.0,None,False,False,False,False,False,109.4375,11.9475,398.5889587402344,1.8996161222457888,1.4756792783737185
DSDP,64,475,*,23.0505,-109.0532,2631.0,None,False,False,False,False,False,108.5,17.0,410.8830261230469,1.8707283735275269,1.44299578666687
DSDP,64,476,*,23.0405,-109.0892,2403.0,None,False,False,False,False,False,108.5,17.0,410.8830261230469,1.8956788778305056,1.44299578666687
DSDP,64,477,*,27.0308,-111.4003,2003.0,None,False,False,False,False,True,110.0,32.25,535.169189453125,0.8512011170387268,2.4067916870117188
DSDP,64,478,*,27.0968,-111.5075,1889.0,None,False,False,False,False,True,110.0,32.25,535.169189453125,0.85096675157547,2.41831636428833
DSDP,64,479,*,27.846,-111.6248,747.0,None,False,False,False,False,False,110.0,32.25,535.169189453125,0.8434541821479797,2.6338160037994385
DSDP,64,480,*,27.9017,-111.6557,655.0,None,False,False,False,False,False,110.0,32.25,535.169189453125,0.8390256762504578,2.657421350479126
DSDP,64,481,*,27.253,-111.5077,1998.0,None,False,False,False,False,False,110.0,32.25,535.169189453125,0.8480417132377625,2.4784533977508545
DSDP,65,482,*,22.7897,-107.9938,2998.0,None,False,False,False,False,False,109.5,10.0475,398.1348876953125,2.079360246658325,1.5132136344909668
DSDP,65,483,*,22.8833,-108.7483,3070.0,None,False,False,False,False,False,109.4375,11.9475,398.5889587402344,1.9391125440597536,1.5242053270339966
DSDP,65,484,*,23.1887,-108.3933,2891.0,None,False,False,False,False,False,108.86666870117188,13.915,414.72991943359375,1.9084900617599487,1.4071907997131348
DSDP,65,485,*,22.7492,-107.9035,2981.0,None,False,False,False,False,False,109.5,10.0475,398.1348876953125,2.0754122734069824,1.5132136344909668
DSDP,66,487,*,15.8535,-99.1753,4764.0,None,False,False,False,False,False,109.14286041259766,0.32,383.4576416015625,2.346196174621582,1.6740812063217163
DSDP,66,488,*,15.9517,-99.0277,4254.0,None,False,False,False,False,False,109.14286041259766,0.32,383.4576416015625,2.366636037826538,1.672305941581726
DSDP,66,489,*,16.2698,-99.0188,1240.0,None,False,False,False,False,False,108.5,0.0,398.0252075195313,2.3900320529937744,1.7105666399002075
DSDP,66,490,*,16.1593,-99.0565,1761.0,None,False,False,False,False,False,108.5,0.0,398.0252075195313,2.3857486248016357,1.6909395456314087
DSDP,66,491,*,16.029,-98.9722,2883.0,None,False,False,False,False,False,108.44444274902344,4.5,687.9285888671875,2.3773458003997803,1.6570504903793335
DSDP,66,492,*,16.0788,-98.9453,1935.0,None,False,False,False,False,False,108.44444274902344,4.5,687.9285888671875,2.390370607376098,1.6570504903793335
DSDP,66,493,*,16.381,-98.9255,645.0,None,False,False,False,False,False,108.44444274902344,4.5,687.9285888671875,2.3409669399261475,1.7185680866241455
DSDP,67,494,*,12.7167,-90.9328,5472.0,None,False,False,False,False,False,103.5999984741211,16.53,628.7232666015625,1.476550817489624,1.162479281425476
DSDP,67,496,*,13.0637,-90.7952,2049.0,None,False,False,False,False,False,101.66666412353516,31.25,589.016357421875,1.333548665046692,1.022359848022461
DSDP,67,497,*,12.9872,-90.828,2347.0,None,False,False,False,False,False,103.5999984741211,16.53,628.7232666015625,1.3573341369628906,1.0728145837783811
DSDP,67,498,*,12.7113,-90.9157,5478.0,None,False,False,False,False,False,103.5999984741211,16.53,628.7232666015625,1.476550817489624,1.162479281425476
DSDP,67,499,*,12.671,-90.9448,6105.0,None,False,False,False,False,True,103.5999984741211,16.53,628.7232666015625,1.5167149305343628,1.2023979425430298
DSDP,67,500,*,12.6892,-90.9415,6094.0,None,False,False,False,False,False,103.5999984741211,16.53,628.7232666015625,1.5167149305343628,1.2023979425430298
DSDP,68,501,*,1.2272,-83.7343,3457.0,None,False,False,False,False,False,100.125,19.055,553.8994140625,3.0723047256469727,3.872474670410156
DSDP,68,502,*,11.4903,-79.3797,3051.0,None,False,False,False,False,True,,41.8275,263.0184326171875,2.101109027862549,
DSDP,68,503,*,4.0507,-95.6368,3672.0,None,False,False,False,False,False,126.875,56.33749999999999,363.0480041503906,1.487058162689209,3.1622393131256104
DSDP,70,506,*,0.6098,-86.0998,2710.0,None,False,False,True,False,False,113.375,63.665000000000006,641.148193359375,2.5094714164733887,4.607320785522461
DSDP,70,508,*,0.5333,-86.1,2783.0,None,False,False,True,False,False,113.375,63.665000000000006,641.148193359375,2.5131025314331055,4.665206432342529
DSDP,70,509,*,0.589,-86.1315,2677.0,None,False,False,False,False,False,113.375,63.665000000000006,641.148193359375,2.502309083938598,4.730465888977051
DSDP,70,510,*,1.6132,-86.41,2781.0,None,False,False,False,False,False,110.75,66.19,546.2871704101562,2.513463258743286,3.810050010681152
DSDP,71,511,*,-51.0047,-46.9717,2589.0,None,False,False,False,False,False,218.4375,4.8175,438.81451416015625,0.397537887096405,
DSDP,71,512,*,-49.8698,-40.8452,1846.0,None,False,False,False,False,False,219.0625,2.715,529.7908325195312,0.5195786952972412,0.5337616801261902
DSDP,71,513,*,-47.5832,-24.64,4373.0,None,False,False,False,False,False,224.75,0.0,464.6076049804687,0.355252742767334,1.3179945945739746
DSDP,71,514,*,-46.0462,-26.855,4318.0,Deep (>40 cm),False,False,True,False,False,223.5625,0.02,524.6148681640625,0.497832715511322,2.027794599533081
DSDP,72,515,*,-26.2388,-36.5028,4250.0,None,False,False,False,False,True,220.6875,21.0375,203.51502990722656,0.5697991251945496,2.0414927005767822
DSDP,72,516,*,-30.2763,-35.2852,1313.0,None,False,False,False,False,False,218.75,34.2,283.92340087890625,0.4146381616592407,0.8093107342720032
DSDP,72,517,*,-30.9468,-38.0412,2963.0,None,False,False,False,False,False,226.5,31.845,283.60321044921875,0.3315779268741607,1.0148199796676636
DSDP,72,518,*,-29.9737,-38.1353,3944.0,None,False,False,False,False,True,225.8125,30.692500000000003,265.25146484375,0.3746175169944763,1.129808783531189
