leg,site,hole,well logging,latitude,longitude,ocean,ocean hemisphere,sea,physographic feature,hard rock feature,ta,td,re-entry,site survey,site termination,crust,equipment test,heat flow,in situ pore water,hydraulic piston core,variable length hpc,pressure core barrel,punch core,extended core barrel,water depth(m),total penetration(m),drilled penetration(m),cored penetration(m),number of cores recovered,meters recovered,percent recovery,meters of hard rock cored,number of hard rock cores,meters of hard rock recovered,depth to basememnt(m),oldest sediment sub-bottom depth,oldest sediment depth below sealevel,oldest sediment core number,oldest sediment age,oldest sediment lithology,oldest sediment lithology composition,oldest sediment source,oldest sediment heterogeneity,oldest sediment hardness,oldest comp1,oldest comp2,hard rock descriptions and comments
82,557,,NO,38.8325,-32.5597,ATLANTIC,NORTH,,,,09/29/1981,09/30/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2143,463.0,460.0,3.0,3.0,1.2,40,3.0,1.0,1.2,460.0,460.5,2604.0,1,NO AGE GIVEN,CALCAREOUS MUDSTONE-ALL SEDIMENT FROM WASH CORE,,,,,unk - 0000,unk - 0000,BASALT
82,558,,YES,37.77,-37.3435,ATLANTIC,NORTH,,RIDGE,,10/03/1981,10/11/1981,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3754,561.0,158.0,403.0,44.0,239.0,59,155.0,18.0,53.0,480.0,414.5,4169.0,27,NO AGE GIVEN,NANNOFOSSIL CHALK,,,,,unk - 0000,unk - 0000,BASALT AND SERPENTINIZED GABBRO
82,558,,YES,37.77,-37.3435,ATLANTIC,NORTH,,RIDGE,,10/03/1981,10/11/1981,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3754,561.0,158.0,403.0,44.0,239.0,59,155.0,18.0,53.0,480.0,414.5,4169.0,27,NO AGE GIVEN,NANNOFOSSIL CHALK,,,,,unk - 0000,unk - 0000,BASALT AND SERPENTINIZED GABBRO
82,559,,NO,35.1242,-40.9167,ATLANTIC,NORTH,,,,10/14/1981,10/16/1981,NO,NO,TIME CONSTRAINTS,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2754,301.0,239.0,63.0,8.0,23.0,36,63.0,8.0,20.0,238.0,238.0,2992.0,1,NO AGE GIVEN,MARLY NANNO OOZE-ALL SEDIMENT FROM WASH CORE,,,,,unk - 0000,unk - 0000,PHYRIC PILLOW BASALTS
82,560,,NO,34.7222,-38.8427,ATLANTIC,NORTH,,,,10/16/1981,10/18/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3443,421.0,373.0,48.0,6.0,7.8,16,48.0,6.0,7.8,374.0,376.5,3820.0,1,NO AGE GIVEN,DOLOMITE-ALL SEDIMENT FROM WASH CORE,,,,,unk - 0000,unk - 0000,SERPENTINIZED GABBRO AND SERPENTINE
82,561,,NO,34.785,-39.0283,ATLANTIC,NORTH,,RIDGE,,10/18/1981,10/20/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3457,426.0,411.0,15.0,3.0,6.0,40,15.0,3.0,6.0,411.0,411.5,3869.0,1,NO AGE GIVEN,NANNOFOSSIL OOZE-ALL SEDIMENT FROM WASH CORE,,,,,unk - 0000,unk - 0000,BASALT PILLOWS
82,562,,NO,33.1415,-41.6793,ATLANTIC,NORTH,,RIDGE,,10/21/1981,10/24/1981,NO,YES,TIME CONSTRAINTS,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3172,331.0,241.0,90.0,11.0,45.0,50,90.0,11.0,45.0,240.0,241.0,3413.0,1,NO AGE GIVEN,SILICEOUS FORAMINFER NANNO OOZE - SEDIMENTS FROM WASH CORE,,,,,unk - 0000,unk - 0000,BASALT PILLOWS
82,563,,NO,33.6422,-43.7673,ATLANTIC,NORTH,,RIDGE,,10/24/1981,10/28/1981,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3786,382.0,156.0,226.0,25.0,191.0,84,18.0,3.0,9.0,364.0,364.5,4151.0,22,NO AGE GIVEN,LIMESTONE,,,,,unk - 0000,unk - 0000,BASALT
82,564,,YES,33.7393,-43.7672,ATLANTIC,NORTH,,RIDGE,,10/28/1981,11/01/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3820,365.0,284.0,81.0,9.0,35.0,43,81.0,9.0,35.0,284.0,284.0,4104.0,1,NO AGE GIVEN,LIMESTONE -ALL SEDIMENT FROM WASH CORE,,,,,unk - 0000,unk - 0000,BASALT
84,565,,NO,9.7282,-86.0907,PACIFIC,NORTH,,TRENCH,,01/13/1982,01/19/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3099,328.3,,328.0,34.0,287.0,87,,,,,328.3,3427.0,34,NO AGE GIVEN,DARK GREENISH GRAY MUDSTONE,,,,,unk - 0000,unk - 0000,
84,566,,NO,12.8057,-90.6965,PACIFIC,NORTH,,CANYN,,01/24/1982,01/25/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3745,59.0,3.0,56.0,9.0,21.0,37,31.0,4.0,4.2,22.0,25.2,3770.0,5,NO AGE GIVEN,DARK OLIVE GRAY MUDSTONE,,,,,unk - 0000,unk - 0000,PERIDOTITE/SERPENINITE
84,566,,NO,12.8057,-90.6965,PACIFIC,NORTH,,CANYN,,01/24/1982,01/25/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3745,59.0,3.0,56.0,9.0,21.0,37,31.0,4.0,4.2,22.0,25.2,3770.0,5,NO AGE GIVEN,DARK OLIVE GRAY MUDSTONE,,,,,unk - 0000,unk - 0000,PERIDOTITE/SERPENINITE
84,566,,NO,12.8057,-90.6965,PACIFIC,NORTH,,CANYN,,01/24/1982,01/25/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3745,59.0,3.0,56.0,9.0,21.0,37,31.0,4.0,4.2,22.0,25.2,3770.0,5,NO AGE GIVEN,DARK OLIVE GRAY MUDSTONE,,,,,unk - 0000,unk - 0000,PERIDOTITE/SERPENINITE
84,566,,NO,12.8057,-90.6965,PACIFIC,NORTH,,CANYN,,01/24/1982,01/25/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3745,59.0,3.0,56.0,9.0,21.0,37,31.0,4.0,4.2,22.0,25.2,3770.0,5,NO AGE GIVEN,DARK OLIVE GRAY MUDSTONE,,,,,unk - 0000,unk - 0000,PERIDOTITE/SERPENINITE
84,567,,NO,12.716,-90.9332,PACIFIC,NORTH,,SLOPE,,01/29/1982,01/30/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5500,195.5,176.0,19.0,2.0,0.6,3,,,,,195.5,5696.0,2,NO AGE GIVEN,MUD,,,,,unk - 0000,unk - 0000,
84,567,,NO,12.716,-90.9332,PACIFIC,NORTH,,SLOPE,,01/29/1982,01/30/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5500,195.5,176.0,19.0,2.0,0.6,3,,,,,195.5,5696.0,2,NO AGE GIVEN,MUD,,,,,unk - 0000,unk - 0000,
84,568,,YES,13.0722,-90.8,PACIFIC,NORTH,,SLOPE,,02/08/1982,02/12/1982,NO,YES,HYDROCARBON HAZARD,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2010,418.0,,418.0,44.0,308.0,73,,,,,408.9,2419.0,44,NO AGE GIVEN,MUDSTONE,,,,,unk - 0000,unk - 0000,
84,569,,NO,12.9385,-90.8392,PACIFIC,NORTH,,SLOPE,,02/12/1982,02/15/1982,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2744,251.0,,251.0,27.0,135.0,53,,,,,250.7,2995.0,27,NO AGE GIVEN,MUDSTONE,,,,,unk - 0000,unk - 0000,
84,569,,NO,12.9385,-90.8392,PACIFIC,NORTH,,SLOPE,,02/12/1982,02/15/1982,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2744,251.0,,251.0,27.0,135.0,53,,,,,250.7,2995.0,27,NO AGE GIVEN,MUDSTONE,,,,,unk - 0000,unk - 0000,
84,570,,YES,13.2853,-91.3928,PACIFIC,NORTH,,SLOPE,,02/17/1982,02/21/1982,NO,YES,HYDROCARBON HAZARD,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1698,402.0,3.0,399.0,42.0,165.0,41,28.0,3.0,6.9,374.0,355.7,2054.0,38,NO AGE GIVEN,LIMESTONE/SANDSTONE/SHALE,,,,,unk - 0000,unk - 0000,SERPENTINITE/PERIDOTITE
85,571,,NO,3.9973,-114.1422,PACIFIC,NORTH,,,,03/19/1982,03/21/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,3962,199.0,192.0,7.0,1.0,7.0,100,,,,,7.1,3969.0,1,NO AGE GIVEN,FORAM-NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,572,,NO,1.4348,-113.842,PACIFIC,NORTH,,,,03/22/1982,03/22/1982,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,3893,20.0,1.0,19.0,1.0,9.2,48,,,,,9.5,3903.0,1,NO AGE GIVEN,FORAM SILICEOUS NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,572,,NO,1.4348,-113.842,PACIFIC,NORTH,,,,03/22/1982,03/22/1982,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,3893,20.0,1.0,19.0,1.0,9.2,48,,,,,9.5,3903.0,1,NO AGE GIVEN,FORAM SILICEOUS NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,572,,NO,1.4348,-113.842,PACIFIC,NORTH,,,,03/22/1982,03/22/1982,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,3893,20.0,1.0,19.0,1.0,9.2,48,,,,,9.5,3903.0,1,NO AGE GIVEN,FORAM SILICEOUS NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,572,,NO,1.4348,-113.842,PACIFIC,NORTH,,,,03/22/1982,03/22/1982,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,3893,20.0,1.0,19.0,1.0,9.2,48,,,,,9.5,3903.0,1,NO AGE GIVEN,FORAM SILICEOUS NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,572,,NO,1.4348,-113.842,PACIFIC,NORTH,,,,03/22/1982,03/22/1982,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,3893,20.0,1.0,19.0,1.0,9.2,48,,,,,9.5,3903.0,1,NO AGE GIVEN,FORAM SILICEOUS NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,573,,NO,0.4985,-133.3095,PACIFIC,NORTH,,TROUGH,,04/02/1982,04/04/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4301,159.0,,159.0,19.0,159.0,100,,,,,157.5,4459.0,19,NO AGE GIVEN,SILICEOUS CALCAREOUS OOZE,,,,,unk - 0000,unk - 0000,
85,573,,NO,0.4985,-133.3095,PACIFIC,NORTH,,TROUGH,,04/02/1982,04/04/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4301,159.0,,159.0,19.0,159.0,100,,,,,157.5,4459.0,19,NO AGE GIVEN,SILICEOUS CALCAREOUS OOZE,,,,,unk - 0000,unk - 0000,
85,573,,NO,0.4985,-133.3095,PACIFIC,NORTH,,TROUGH,,04/02/1982,04/04/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4301,159.0,,159.0,19.0,159.0,100,,,,,157.5,4459.0,19,NO AGE GIVEN,SILICEOUS CALCAREOUS OOZE,,,,,unk - 0000,unk - 0000,
85,574,,NO,4.2087,-133.3302,PACIFIC,NORTH,,TROUGH,,04/11/1982,04/13/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4561,206.5,,206.0,31.0,209.0,101,,,,,206.5,4768.0,31,NO AGE GIVEN,RAD DIATOM NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,574,,NO,4.2087,-133.3302,PACIFIC,NORTH,,TROUGH,,04/11/1982,04/13/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4561,206.5,,206.0,31.0,209.0,101,,,,,206.5,4768.0,31,NO AGE GIVEN,RAD DIATOM NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,574,,NO,4.2087,-133.3302,PACIFIC,NORTH,,TROUGH,,04/11/1982,04/13/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4561,206.5,,206.0,31.0,209.0,101,,,,,206.5,4768.0,31,NO AGE GIVEN,RAD DIATOM NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,574,,NO,4.2087,-133.3302,PACIFIC,NORTH,,TROUGH,,04/11/1982,04/13/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4561,206.5,,206.0,31.0,209.0,101,,,,,206.5,4768.0,31,NO AGE GIVEN,RAD DIATOM NANNO OOZE,,,,,unk - 0000,unk - 0000,
85,575,,NO,5.85,-135.036,PACIFIC,NORTH,,FLANK,,04/21/1982,04/22/1982,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4536,99.0,,99.0,11.0,99.0,100,,,,,98.6,4635.0,11,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
85,575,,NO,5.85,-135.036,PACIFIC,NORTH,,FLANK,,04/21/1982,04/22/1982,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4536,99.0,,99.0,11.0,99.0,100,,,,,98.6,4635.0,11,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
85,575,,NO,5.85,-135.036,PACIFIC,NORTH,,FLANK,,04/21/1982,04/22/1982,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4536,99.0,,99.0,11.0,99.0,100,,,,,98.6,4635.0,11,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
85,575,,NO,5.85,-135.036,PACIFIC,NORTH,,FLANK,,04/21/1982,04/22/1982,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4536,99.0,,99.0,11.0,99.0,100,,,,,98.6,4635.0,11,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
86,576,,NO,32.356,164.2757,PACIFIC,NORTH,,,,05/16/1982,05/18/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,YES,YES,YES,NO,NO,NO,6217,69.2,,69.0,8.0,68.0,98,,,,,69.2,6286.0,8,NO AGE GIVEN,PELAGIC CLAY AND NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
86,576,,NO,32.356,164.2757,PACIFIC,NORTH,,,,05/16/1982,05/18/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,YES,YES,YES,NO,NO,NO,6217,69.2,,69.0,8.0,68.0,98,,,,,69.2,6286.0,8,NO AGE GIVEN,PELAGIC CLAY AND NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
86,576,,NO,32.356,164.2757,PACIFIC,NORTH,,,,05/16/1982,05/18/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,YES,YES,YES,NO,NO,NO,6217,69.2,,69.0,8.0,68.0,98,,,,,69.2,6286.0,8,NO AGE GIVEN,PELAGIC CLAY AND NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
86,577,,NO,32.4418,157.7233,PACIFIC,NORTH,,,,05/23/1982,05/23/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,2675,119.0,,119.0,13.0,111.0,93,,,,,118.8,2794.0,13,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
86,577,,NO,32.4418,157.7233,PACIFIC,NORTH,,,,05/23/1982,05/23/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,2675,119.0,,119.0,13.0,111.0,93,,,,,118.8,2794.0,13,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
86,577,,NO,32.4418,157.7233,PACIFIC,NORTH,,,,05/23/1982,05/23/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,2675,119.0,,119.0,13.0,111.0,93,,,,,118.8,2794.0,13,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
86,578,,NO,33.926,151.629,PACIFIC,NORTH,,,,05/27/1982,05/30/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,6010,177.0,9.0,168.0,20.0,165.0,98,,,,,176.8,6187.0,20,NO AGE GIVEN,CHERT AND SILICIFIED CHALK,,,,,unk - 0000,unk - 0000,
86,579,,NO,38.628,153.8362,PACIFIC,NORTH,,,,06/01/1982,06/01/1982,NO,YES,WEATHER,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,5737,18.0,,18.0,2.0,17.0,94,,,,,17.9,5755.0,2,NO AGE GIVEN,SILTY SILICEOUS CLAY,,,,,unk - 0000,unk - 0000,
86,579,,NO,38.628,153.8362,PACIFIC,NORTH,,,,06/01/1982,06/01/1982,NO,YES,WEATHER,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,5737,18.0,,18.0,2.0,17.0,94,,,,,17.9,5755.0,2,NO AGE GIVEN,SILTY SILICEOUS CLAY,,,,,unk - 0000,unk - 0000,
86,580,,NO,41.6245,153.9763,PACIFIC,NORTH,,,,06/06/1982,06/08/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,5375,155.3,,155.0,17.0,141.0,90,,,,,155.3,5530.0,17,NO AGE GIVEN,BIOSILICEOUS CLAY,,,,,unk - 0000,unk - 0000,
86,581,,NO,43.927,159.796,PACIFIC,NORTH,,,,06/10/1982,06/13/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5476,352.0,180.0,172.0,19.0,76.0,44,9.5,1.0,3.6,344.0,267.0,5743.0,10,NO AGE GIVEN,CHERT,,,,,unk - 0000,unk - 0000,BASALT
87,582,,NO,31.7752,133.9138,PACIFIC,NORTH,,,,06/28/1982,06/29/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4879,39.0,,39.0,4.0,18.0,46,,,,,28.7,4908.0,3,NO AGE GIVEN,HEMIPELAGIC MUD AND ASH,,,,,unk - 0000,unk - 0000,
87,582,,NO,31.7752,133.9138,PACIFIC,NORTH,,,,06/28/1982,06/29/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4879,39.0,,39.0,4.0,18.0,46,,,,,28.7,4908.0,3,NO AGE GIVEN,HEMIPELAGIC MUD AND ASH,,,,,unk - 0000,unk - 0000,
87,582,,NO,31.7752,133.9138,PACIFIC,NORTH,,,,06/28/1982,06/29/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4879,39.0,,39.0,4.0,18.0,46,,,,,28.7,4908.0,3,NO AGE GIVEN,HEMIPELAGIC MUD AND ASH,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,583,,NO,31.8333,133.8567,PACIFIC,NORTH,,,,07/08/1982,07/10/1982,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,4634,152.0,,152.0,27.0,84.0,55,,,,,150.0,4784.0,26,NO AGE GIVEN,HEMIPELAGIC MUD,,,,,unk - 0000,unk - 0000,
87,584,,NO,40.4667,143.9517,PACIFIC,NORTH,,,,08/05/1982,08/12/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,YES,NO,NO,NO,NO,NO,4078,941.0,,941.0,98.0,479.0,50,,,,,912.2,4990.0,96,NO AGE GIVEN,MUDSTONE,,,,,unk - 0000,unk - 0000,
87,584,,NO,40.4667,143.9517,PACIFIC,NORTH,,,,08/05/1982,08/12/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,YES,NO,NO,NO,NO,NO,4078,941.0,,941.0,98.0,479.0,50,,,,,912.2,4990.0,96,NO AGE GIVEN,MUDSTONE,,,,,unk - 0000,unk - 0000,
87,584,,NO,40.4667,143.9517,PACIFIC,NORTH,,,,08/05/1982,08/12/1982,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,YES,NO,NO,NO,NO,NO,4078,941.0,,941.0,98.0,479.0,50,,,,,912.2,4990.0,96,NO AGE GIVEN,MUDSTONE,,,,,unk - 0000,unk - 0000,
89,585,,NO,13.4833,156.8152,PACIFIC,NORTH,,BASIN,,10/18/1982,10/26/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,6109,764.0,249.0,515.0,55.0,164.0,31,,,,,750.1,6859.0,54,NO AGE GIVEN,VOLCANOGENIC TURBIDITES,,,,,unk - 0000,unk - 0000,
89,585,,NO,13.4833,156.8152,PACIFIC,NORTH,,BASIN,,10/18/1982,10/26/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,6109,764.0,249.0,515.0,55.0,164.0,31,,,,,750.1,6859.0,54,NO AGE GIVEN,VOLCANOGENIC TURBIDITES,,,,,unk - 0000,unk - 0000,
89,586,,NO,-0.4973,158.4982,PACIFIC,SOUTH,,,,11/19/1982,11/19/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,2207,44.0,,44.0,5.0,39.0,88,,,,,39.3,2246.0,5,NO AGE GIVEN,FORAMINIFER-BEARING NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
89,586,,NO,-0.4973,158.4982,PACIFIC,SOUTH,,,,11/19/1982,11/19/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,2207,44.0,,44.0,5.0,39.0,88,,,,,39.3,2246.0,5,NO AGE GIVEN,FORAMINIFER-BEARING NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
89,586,,NO,-0.4973,158.4982,PACIFIC,SOUTH,,,,11/19/1982,11/19/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,2207,44.0,,44.0,5.0,39.0,88,,,,,39.3,2246.0,5,NO AGE GIVEN,FORAMINIFER-BEARING NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
89,586,,NO,-0.4973,158.4982,PACIFIC,SOUTH,,,,11/19/1982,11/19/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,2207,44.0,,44.0,5.0,39.0,88,,,,,39.3,2246.0,5,NO AGE GIVEN,FORAMINIFER-BEARING NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
90,587,,NO,-21.1847,161.3332,PACIFIC,SOUTH,CORAL,BANK,,12/03/1982,12/05/1982,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,1101,147.0,,147.0,17.0,89.0,60,,,,,99.1,1200.0,11,NO AGE GIVEN,CALCAREOUS SANDSTONE,,,,,unk - 0000,unk - 0000,
90,588,,NO,-26.1117,161.2267,PACIFIC,SOUTH,TASMAN,RISE,,12/06/1982,12/08/1982,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,1533,246.0,10.0,236.0,26.0,221.0,93,,,,,236.0,1769.0,25,NO AGE GIVEN,FORAMINIFER NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
